id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest;
"1438248931821907968,1438247700680433664,2021-09-16 04:10:41 SE Asia Standard Time,2021-09-16,04:10:41,700,161502844,kotaksegiempat,akun kotak □,,""Tim ini masih muda, masih terus berkembang. Asalkan PM3 dan tim bisa mengamankan jasa pemain (ga kayak kasus dona dan sengkarut kessie), gw rasa #3periode milan kedepan bakalan jauh lebih kuat dari skrg."",in,[],[],[],1,0,1,['3periode'],[],https://twitter.com/kotaksegiempat/status/1438248931821907968,False,,0,,,,,,,,[],,,,";
"1438247700680433667,1438247700680433664,2021-09-16 04:05:47 SE Asia Standard Time,2021-09-16,04:05:47,700,161502844,kotaksegiempat,akun kotak □,,""banyak yg kecewa milan kalah.   7 tahun jadi tim lawak, baru balik ke ucl minta langsung tokcer.  Kasihlah milan kesempatan #3periode, pasti joss"",in,[],[],[],5,0,4,['3periode'],[],https://twitter.com/kotaksegiempat/status/1438247700680433667,False,,0,,,,,,,,[],,,,";
"1438164035006918656,1438126634406612992,2021-09-15 22:33:20 SE Asia Standard Time,2021-09-15,22:33:20,700,174603612,ariyantosetyaji,BrayIsMe,,@PutraWadapi Punya presiden kagetan.. nanti kaget juga klo 3Periode dimulusin...,in,[],[],[],0,0,0,[],[],https://twitter.com/ariyantosetyaji/status/1438164035006918656,False,,0,,,,,,,,""[{'screen_name': 'PutraWadapi', 'name': 'Christ Wamea', 'id': '1335782127791554563'}]"",,,,";
"1438153691131875332,1438153691131875328,2021-09-15 21:52:14 SE Asia Standard Time,2021-09-15,21:52:14,700,1412413947727257600,mbahpadang,MbahPadang,,""Sikap @jokowi soal isu Jabatan Presiden 3Periode : Saya Menolak.  Mbah Padang : anda Ngibul saja, kami PERCAYA  https://t.co/vgdMHTRASM"",in,""[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]"",[],[],0,0,0,[],[],https://twitter.com/MbahPadang/status/1438153691131875332,False,https://twitter.com/Bisniscom/status/1438151147282309125,1,https://pbs.twimg.com/ext_tw_video_thumb/1438153522801876994/pu/img/paXZygh1XPjZMqpo.jpg,,,,,,,[],,,,";
"1438005290281013255,1438005290281013248,2021-09-15 12:02:32 SE Asia Standard Time,2021-09-15,12:02:32,700,1385396561253867523,bambang83592054,BambangS,,Jokowi tegas menolak 3 periode! #MembangunIndonesia #Jokowi #3periode  https://t.co/XMS7NesSK1,in,[],[],['https://pbs.twimg.com/media/E_TSL1hVEAU2048.jpg'],0,0,0,""['membangunindonesia', 'jokowi', '3periode']"",[],https://twitter.com/Bambang83592054/status/1438005290281013255,False,,1,https://pbs.twimg.com/media/E_TSL1hVEAU2048.jpg,,,,,,,[],,,,";
1437998380727382017,1437998380727382016,2021-09-15 11:35:05 SE Asia Standard Time,2021-09-15,11:35:05,700,957135454955909121,amitaanindira,Amita Anindira,,Presiden Jokowi tegas tolak #3Periode  https://t.co/PEUzFOsvvi,in,[],['https://www.instagram.com/p/CT1D0Hev34h/?utm_medium=twitter'],[],0,0,1,['3periode'],[],https://twitter.com/AmitaAnindira/status/1437998380727382017,False,,0,,,,,,,,[],,,,;
"1437997314602258436,1437997314602258432,2021-09-15 11:30:51 SE Asia Standard Time,2021-09-15,11:30:51,700,1314092306,koalisinetizen,Koalisi Netizen,,Presiden #Jokowi tolak masa jabatan #3Periode  https://t.co/XLu1NDEz5T,in,[],[],['https://pbs.twimg.com/media/E_TK7k-VcAMX0uo.jpg'],0,2,1,""['jokowi', '3periode']"",[],https://twitter.com/KoalisiNetizen/status/1437997314602258436,False,,1,https://pbs.twimg.com/media/E_TK7k-VcAMX0uo.jpg,,,,,,,[],,,,";
"1437995441979674627,1437995441979674624,2021-09-15 11:23:24 SE Asia Standard Time,2021-09-15,11:23:24,700,1340273588633419777,bonicekrik,BoniCekrik,,""Kita protes klw amandemen di laksanakan, bagaimanapun presiden Jokowi tdk akan 3periode  Paham kan orang2 yg haus kekuasaan!!!!!   https://t.co/o4VgfK2sxR  Jika Presiden Jokowi sudah bersikap, lantas siapa di balik wacana amandemen ini?"",in,[],['https://news.detik.com/kolom/d-5724502/waspada-amandemen-uud-1945'],[],0,0,0,[],[],https://twitter.com/BoniCekrik/status/1437995441979674627,False,,0,,,,,,,,[],,,,";
"1437836193752776705,1437836193752776704,2021-09-15 00:50:36 SE Asia Standard Time,2021-09-15,00:50:36,700,1399261431623602177,bukanoposisi11,BukanOposisi🇮🇩🇮🇩,,""Sejak awal dilantik Presiden Jokowi terus berkomitmen untuk menjadikan indonesia sentris yang artinya Pembangunan indonesia dari desa hingga kota merata namun tidak menjadi ambisi Presiden @jokowi  menjabat 3Periode, Presiden tegas menolak jabatan 3Periode Vaksin Tangkal Pandemi  https://t.co/NIrlMNh6UP"",in,""[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]"",[],['https://pbs.twimg.com/media/E_Q4ZSEUcAEd8KX.jpg'],1,0,0,[],[],https://twitter.com/bukanoposisi11/status/1437836193752776705,False,,1,https://pbs.twimg.com/media/E_Q4ZSEUcAEd8KX.jpg,,,,,,,[],,,,";
"1437710628517388288,1406023547911163904,2021-09-14 16:31:39 SE Asia Standard Time,2021-09-14,16:31:39,700,1119398850286895104,sufian_hidayat,Sufian Hidayat,,""@AiraAfniAmalia @rmol_id Si Pinokio urat malunya sdh putus, makanya minta 3periode"",in,[],[],[],0,0,1,[],[],https://twitter.com/sufian_hidayat/status/1437710628517388288,False,,0,,,,,,,,""[{'screen_name': 'AiraAfniAmalia', 'name': '♀️ₐᵢᵣₐ ₐfₙᵢ ₐₘₐₗᵢₐ 🇲🇨🇵🇸', 'id': '1109669267639697408'}, {'screen_name': 'rmol_id', 'name': 'REPUBLIK MERDEKA | RMOL.ID', 'id': '990237626'}]"",,,,";
"1437681487004856322,1437438251829243904,2021-09-14 14:35:51 SE Asia Standard Time,2021-09-14,14:35:51,700,390065825,runtukannastar,RuntukanNastar,,@Guy4skFew @jayapuraupdate @MartoArt @abdelachrian mungkin yang nerima jaket bisa di ondang ke hoho hihi cing #3periode,in,[],[],[],0,0,0,['3periode'],[],https://twitter.com/RuntukanNastar/status/1437681487004856322,False,,0,,,,,,,,""[{'screen_name': 'Guy4skFew', 'name': 'Guy Ask Few', 'id': '826988274933653504'}, {'screen_name': 'jayapuraupdate', 'name': 'Timur Matahari', 'id': '771460293566140416'}, {'screen_name': 'MartoArt', 'name': 'MartoⒶrt', 'id': '504728525'}]"",,,,";
"1437667865700683777,1437647700632035328,2021-09-14 13:41:44 SE Asia Standard Time,2021-09-14,13:41:44,700,1224830138,d2balitour,MANCHESTER is RED,,""@PartaiSocmed Coba besok2 bawa poster berisi tulisan  “TERIMA KASIH PAK JOKOWI, KARENA BAPAKLAH NEGRI INI MAKIN MAJU. Kami INGIN 3PERIODE”  Jika msh ditangkap brrti membawa poster memang dilarang"",in,[],[],[],0,0,0,[],[],https://twitter.com/d2balitour/status/1437667865700683777,False,,0,,,,,,,,""[{'screen_name': 'PartaiSocmed', 'name': '#99', 'id': '869327120'}]"",,,,";
"1437651421843714051,1437591974945558528,2021-09-14 12:36:23 SE Asia Standard Time,2021-09-14,12:36:23,700,416738512,agussuhada14,Agussuhada14_,,""@tempodotco Presiden emang nolak 3periode...soalnya anaknya bakalan maju gantiin bapaknya... regenerasi, dinasti wadimor...."",in,[],[],[],0,0,1,[],[],https://twitter.com/agussuhada14/status/1437651421843714051,False,,0,,,,,,,,""[{'screen_name': 'tempodotco', 'name': 'TEMPO.CO', 'id': '18129942'}]"",,,,";
"1437648709961932806,1437647700632035328,2021-09-14 12:25:37 SE Asia Standard Time,2021-09-14,12:25:37,700,1165286848324763649,adaduaadu,Adu,,""@PartaiSocmed coba tulisan posternya """" 3Periode Yess! """" klo ditangkap juga brati emng itu protokol pengamaanan tapi klo engga ditangkap bisa disimpulkan sendiri :)"",in,[],[],[],0,0,0,[],[],https://twitter.com/adaduaadu/status/1437648709961932806,False,,0,,,,,,,,""[{'screen_name': 'PartaiSocmed', 'name': '#99', 'id': '869327120'}]"",,,,";
"1437607785835810823,1437607785835810816,2021-09-14 09:43:00 SE Asia Standard Time,2021-09-14,09:43:00,700,1487457115,rizal_pauzi17,Rizal Pauzi,,""Kok negara ini semakin anti kritik, mungkinkan tanda #3periode"",in,[],[],[],0,0,0,['3periode'],[],https://twitter.com/rizal_pauzi17/status/1437607785835810823,False,https://twitter.com/AzzamIzzulhaq/status/1437332573307293704,0,,,,,,,,[],,,,";
"1437495622232203264,1437495622232203264,2021-09-14 02:17:18 SE Asia Standard Time,2021-09-14,02:17:18,700,1343849124177702912,nurdiyantikania,Kania Nurdiyanti,,""@detikcom Pantesss bpakNya pngen 3Periode, ternyata eh ternyata Anknya mau nyalon gubernur ibukota"",in,[],[],[],0,0,0,[],[],https://twitter.com/NurdiyantiKania/status/1437495622232203264,False,,0,,,,,,,,[],,,,";
"1437444136454352899,1437423873876799488,2021-09-13 22:52:43 SE Asia Standard Time,2021-09-13,22:52:43,700,829685659199631362,cikenkrispii,ini aku,,""@detikcom Gas,terus jd presiden 3periode"",in,[],[],[],0,0,0,[],[],https://twitter.com/cikenkrispii/status/1437444136454352899,False,,0,,,,,,,,""[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]"",,,,";
"1437436586803666948,1437351612855500800,2021-09-13 22:22:43 SE Asia Standard Time,2021-09-13,22:22:43,700,1100771982,hikamputra17,ngene-ngene ae,,@Bayu_ngor @VICE_ID @jokowi #3periode,und,[],[],[],1,0,0,['3periode'],[],https://twitter.com/hikamputra17/status/1437436586803666948,False,,0,,,,,,,,""[{'screen_name': 'Bayu_ngor', 'name': 'john doe', 'id': '712199137'}, {'screen_name': 'VICE_ID', 'name': 'VICE Indonesia', 'id': '765149955396734976'}, {'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]"",,,,";
"1437424882208239630,1437423873876799488,2021-09-13 21:36:12 SE Asia Standard Time,2021-09-13,21:36:12,700,1363097451213676546,riezall82373843,Riezall,,""@detikcom Pantesss bpakNya pngen 3Periode,ternyata eh ternyata Anknya mau nyalon gubernur ibukota🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮🤮"",in,[],[],[],0,0,0,[],[],https://twitter.com/Riezall82373843/status/1437424882208239630,False,,0,,,,,,,,""[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]"",,,,";
"1437402353162801152,1437402353162801152,2021-09-13 20:06:41 SE Asia Standard Time,2021-09-13,20:06:41,700,1292818406933053441,_infoindonesia,Info Indonesia,,""HNW Ungkap Banyak Manuver Politik Terkait Masa Jabatan Presiden  Wakil Ketua MPR RI, Hidayat Nur Wahid menyampaikan bahwa banyak manuver politik  Baca selengkapnya di Website INFO INDONESIA  https://t.co/R4aUfdbGqn  #3periode #UUD1945 #infoindonesia"",in,[],['https://www.infoindonesia.id/read/2021/09/13/7190/hnw-ungkap-banyak-manuver-politik-terkait-masa-jabatan-presiden'],[],0,0,0,""['3periode', 'uud1945', 'infoindonesia']"",[],https://twitter.com/_infoindonesia/status/1437402353162801152,False,,0,,,,,,,,[],,,,";
"1437386044224114692,1437330974912638976,2021-09-13 19:01:52 SE Asia Standard Time,2021-09-13,19:01:52,700,1414322445192888320,kabento7,Kabento-77🇮🇩,,@CNNIndonesia Takut sama poster ya pak @jokowi  Tapi klo poster nya lanjutken 3periode pasti diberi hadiah kayane ora ditangkep...😂😂😂,in,""[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}]"",[],[],0,0,0,[],[],https://twitter.com/Kabento7/status/1437386044224114692,False,,0,,,,,,,,""[{'screen_name': 'CNNIndonesia', 'name': 'CNN Indonesia', 'id': '17128975'}]"",,,,";
"1437327382201843713,1437251478561849344,2021-09-13 15:08:46 SE Asia Standard Time,2021-09-13,15:08:46,700,556888129,_thinkplus,Pertiwi kolapsᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠᅠ,,@DJ__007__ Lagi ramai wacana beliau menolak 3 periode. Seolah olah rakyat pengen ajuin dia  utk 3 periode.. Hallooo.... Atau emang sengaja diblow up biar para cebongzeRp merespon mendukung beliau 3periode. King maker di blkang rezim ini memang licik. Maju kena mundur jg kena😂,in,[],[],[],0,0,0,[],[],https://twitter.com/_thinkplus/status/1437327382201843713,False,,0,,,,,,,,""[{'screen_name': 'DJ__007__', 'name': 'Channel Aiek', 'id': '1333786893469634562'}]"",,,,";
"1437324264089145346,1437228576068096000,2021-09-13 14:56:23 SE Asia Standard Time,2021-09-13,14:56:23,700,1338759001773801473,pangek_padeh,Rayyan alfahri,,""@malakmalakmal Ya begitu lah rata"""" bagai mana tidak mau sangat 3periode"",in,[],[],[],0,0,0,[],[],https://twitter.com/pangek_padeh/status/1437324264089145346,False,,0,,,,,,,,""[{'screen_name': 'malakmalakmal', 'name': 'Akmal Sjafril', 'id': '76241729'}]"",,,,";
"1437216327597391875,1437025797664018432,2021-09-13 07:47:29 SE Asia Standard Time,2021-09-13,07:47:29,700,1229522775175335936,72gar7,StayStrongPalestine 🇵🇸🇵🇸🇵🇸,,""@hasmibakhtiar Dan klo rakyatnya cuma bs maki2 oposisi tp jg seneng makan duren ama keluarga lurah, bisa jd bkn cuma 3periode atau seumur hidup. Tp bs 7turunan."",in,[],[],[],0,0,1,[],[],https://twitter.com/72Gar7/status/1437216327597391875,False,,0,,,,,,,,""[{'screen_name': 'hasmibakhtiar', 'name': 'Hasmi Bakhtiar', 'id': '230313497'}]"",,,,";
"1437065216395669508,1437065216395669504,2021-09-12 21:47:01 SE Asia Standard Time,2021-09-12,21:47:01,700,1092011237821435904,kaumradikal1,kaum Abangan,,""Jaringannya dibobol! Media nya di """"coki"""" in Duitnya digarong rame2! Suara oposisi dibungkam! Muralnya dihapus! Yang demo, tangkep! Nulis dikit tersinggung kena UU ITE! disomasi!  Tukang bubur dipajak!  Ah mening jadi buzzer aja gitu biar aman n dapet gaji gede? #3periode"",in,[],[],[],0,0,0,['3periode'],[],https://twitter.com/kaumradikal1/status/1437065216395669508,False,,0,,,,,,,,[],,,,";
"1437045563690684418,1435398527140593664,2021-09-12 20:28:56 SE Asia Standard Time,2021-09-12,20:28:56,700,1163373458111119360,bayuasri4,Bayuasri,,@setyoNurma Apa yg ditakutkn sangat dg 3periode?aneh aja.kl gak jadi sekalipun mau kompetisi pilpres jg blm tentu jagonya menang kecuali makai kerusuhan kayak kemaren tp jg gak menang jg dg hitungan. Kenapa gak nyantai aja nyikapi politik.bkn kh ahli politik sdh mewakili,in,[],[],[],0,0,1,[],[],https://twitter.com/Bayuasri4/status/1437045563690684418,False,,0,,,,,,,,""[{'screen_name': 'setyoNurma', 'name': '💞 noerma🌹', 'id': '1074322491349262336'}]"",,,,";
"1436989021826150402,1436988585429778432,2021-09-12 16:44:15 SE Asia Standard Time,2021-09-12,16:44:15,700,858461744,sang_penipuloh,Wi Lengsero Wi,,""@pakarkampanye Teori berbalik, biasanya dipake Jokowi, jika Jokowi bilang A harus diartikan  Z. Kalau Jokowi Menolak 3 Periode artinya berharap 3 periode.   Lewat cencunguknya sudah Siap in 3periode  https://t.co/mku5kaU66I"",in,[],[],['https://pbs.twimg.com/media/E_Eq0Z6UcAItUoQ.jpg'],0,0,5,[],[],https://twitter.com/Sang_Penipuloh/status/1436989021826150402,False,,1,https://pbs.twimg.com/media/E_Eq0Z6UcAItUoQ.jpg,,,,,,,""[{'screen_name': 'pakarkampanye', 'name': 'Musa @PakarKampanye @PakarMedsos', 'id': '748157840477433856'}]"",,,,";
"1436983146679980034,1436981044352196608,2021-09-12 16:20:54 SE Asia Standard Time,2021-09-12,16:20:54,700,2890698888,ekstrem09,Singo Dimejo,,@OposisiCerdas Kasih 3periode 😁😁,in,[],[],[],0,0,0,[],[],https://twitter.com/Ekstrem09/status/1436983146679980034,False,,0,,,,,,,,""[{'screen_name': 'OposisiCerdas', 'name': 'OposisiCerdas.com', 'id': '887743587579944960'}]"",,,,";
"1436976839327584258,1436740911120019456,2021-09-12 15:55:50 SE Asia Standard Time,2021-09-12,15:55:50,700,858461744,sang_penipuloh,Wi Lengsero Wi,,""@OposisiCerdas Teori berbalik, biasanya dipake Jokowi, jika Jokowi bilang A harus diartikan  Z. Kalau Jokowi Menolak 3 Periode artinya berharap 3 periode.   Lewat cencunguknya sudah Siap in 3periode  https://t.co/mku5kaU66I"",in,[],[],['https://pbs.twimg.com/media/E_Eq0Z6UcAItUoQ.jpg'],0,0,1,[],[],https://twitter.com/Sang_Penipuloh/status/1436976839327584258,False,,1,https://pbs.twimg.com/media/E_Eq0Z6UcAItUoQ.jpg,,,,,,,""[{'screen_name': 'OposisiCerdas', 'name': 'OposisiCerdas.com', 'id': '887743587579944960'}]"",,,,";
"1436970019498323970,1436679228464926720,2021-09-12 15:28:44 SE Asia Standard Time,2021-09-12,15:28:44,700,1411563725836808195,amin_syamsuri,Al Amin Syamsuri Hassan Al Bisri,,@PutraWadapi Kalau  memang minat 3periode  bermain dg jujur,in,[],[],[],0,0,0,[],[],https://twitter.com/amin_syamsuri/status/1436970019498323970,False,,0,,,,,,,,""[{'screen_name': 'PutraWadapi', 'name': 'Christ Wamea', 'id': '1335782127791554563'}]"",,,,";
"1436938565783482370,1436665645299486720,2021-09-12 13:23:45 SE Asia Standard Time,2021-09-12,13:23:45,700,513241572,di_ponegoro,#di_ponegoro,,@dr_koko28 damai saja.kuatin faskes. entar ada berapun variannya ya tetep jebol. #3periode,in,[],[],[],0,0,0,['3periode'],[],https://twitter.com/di_ponegoro/status/1436938565783482370,False,,0,,,,,,,,""[{'screen_name': 'dr_koko28', 'name': 'dr. Andi Khomeini Takdir', 'id': '1052703629528854530'}]"",,,,";
"1436930856522694661,1436700933484793856,2021-09-12 12:53:07 SE Asia Standard Time,2021-09-12,12:53:07,700,1161802113606750208,thoyib83928012,Thoyib,,""@msaid_didu Inilah sifat orang munafik... seperti hanya pura2 nggk mau 3periode, tp sebenarnya ingin seumur hidup,  Yg aneh nya begitu sangat di puja oleh pendukung nya... So.. ???"",in,[],[],[],0,0,0,[],[],https://twitter.com/Thoyib83928012/status/1436930856522694661,False,,0,,,,,,,,""[{'screen_name': 'msaid_didu', 'name': 'Muhammad Said Didu', 'id': '1117990249806721024'}]"",,,,";
"1436920833381834754,1436690286516719616,2021-09-12 12:13:18 SE Asia Standard Time,2021-09-12,12:13:18,700,1393560349882806274,hamdandany5,Hamdandany,,""@rockygerung_rg Bang @rockygerung_rg yg bilang 3periode itu siapa??? Yg gua inget ada kayaknya di UU """"dipilih kembali"""""",in,""[{'screen_name': 'rockygerung_rg', 'name': 'r gerung', 'id': '1058697273809326080'}]"",[],[],0,0,1,[],[],https://twitter.com/Hamdandany5/status/1436920833381834754,False,,0,,,,,,,,""[{'screen_name': 'rockygerung_rg', 'name': 'R Gerung', 'id': '1058697273809326080'}]"",,,,";
"1436910352206159879,1436829029038911488,2021-09-12 11:31:39 SE Asia Standard Time,2021-09-12,11:31:39,700,1335487303364407299,halomoan2t,Pemburu Kadrun Cadas🇮🇩,,@2five02 Sulit sekali menemukan titik kelemahan pak jokowi oleh mereka sepakat menaikan isu 3periode padahal mrk tahu sendiri mekanisme utk 3 periode ini hrs byk tahapan yg wajib di lalui padahal si bro ini pakar hukum tata negara kok segampang itu terpengaruh,in,[],[],[],1,0,1,[],[],https://twitter.com/Halomoan2T/status/1436910352206159879,False,,0,,,,,,,,""[{'screen_name': '2five02', 'name': 'namikaze', 'id': '1359727384929263618'}]"",,,,";
1436908263023398915,1436908263023398912,2021-09-12 11:23:21 SE Asia Standard Time,2021-09-12,11:23:21,700,1420918868399120385,nasir_sudrajat,Muhamad nasir sudrajat,,Goreng tempe hangat pake cabe rawit enak banget tapi goreng presiden 3periode di tolak presiden yg kepedesan!!! kita yg makan cabe politikus nyinyir yg kepedesan.,in,[],[],[],0,0,0,[],[],https://twitter.com/nasir_sudrajat/status/1436908263023398915,False,https://twitter.com/fadjroeL/status/1436689626840723465,0,,,,,,,,[],,,,;
"1436886764837171202,1436710004661182464,2021-09-12 09:57:55 SE Asia Standard Time,2021-09-12,09:57:55,700,63058485,ghaniymojo,Bang Ghaniy,,@Yosafatjewelry1 @tempodotco Kl ikut lagi pemilu 2024 bukanya jd 3periode yak? Kan scara aturan ud gk boleh ikut pemilu lg... ud gk bs di pilih lagi,in,[],[],[],3,0,3,[],[],https://twitter.com/ghaniymojo/status/1436886764837171202,False,,0,,,,,,,,""[{'screen_name': 'Yosafatjewelry1', 'name': 'BABE DIAZ', 'id': '754153016505217024'}, {'screen_name': 'tempodotco', 'name': 'TEMPO.CO', 'id': '18129942'}]"",,,,";
"1436840822477971459,1436700933484793856,2021-09-12 06:55:21 SE Asia Standard Time,2021-09-12,06:55:21,700,56632856,pedulisehat,/Peduli Sehat,,@msaid_didu Project 3periode 🤭,en,[],[],[],0,0,1,[],[],https://twitter.com/pedulisehat/status/1436840822477971459,False,,0,,,,,,,,""[{'screen_name': 'msaid_didu', 'name': 'Muhammad Said Didu', 'id': '1117990249806721024'}]"",,,,";
"1436823985602195458,1436823573038080000,2021-09-12 05:48:27 SE Asia Standard Time,2021-09-12,05:48:27,700,1111692379126300672,evradss,oiit,,@detikcom Blng aja 3periode,in,[],[],[],0,0,1,[],[],https://twitter.com/evradss/status/1436823985602195458,False,,0,,,,,,,,""[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]"",,,,";
"1436786271892893699,1436533089002397696,2021-09-12 03:18:36 SE Asia Standard Time,2021-09-12,03:18:36,700,1030473276227637248,aryakem47170934,@Arya_kemuning 🇲🇨🇵🇸,,""@panca66 Klo pemilu di tunda kemungkinan mbambang jadi RI1 jdi lambat bisa jadi gk ada kesempatan, jd klo mau jdi RI1 inilah momennya buat geser kepemimpinan tolak 3periode dan batalkan wacana tunda pemilu."",in,[],[],[],0,0,0,[],[],https://twitter.com/Aryakem47170934/status/1436786271892893699,False,,0,,,,,,,,""[{'screen_name': 'panca66', 'name': '#RepublikDagelan', 'id': '82042655'}]"",,,,";
"1436732113831612419,1436712647450320896,2021-09-11 23:43:23 SE Asia Standard Time,2021-09-11,23:43:23,700,1126484689718407168,yhantimiftha,Y-catsweety88739,,@Hermawa63129732 @hasmibakhtiar Klo yng diwakanda..tambah 3periode..besoknya indonesia bubar Tdk ada lagi indonesia yng ada indocina..pribumi jadi tamu dinegeri sendiri,in,[],[],[],0,0,5,[],[],https://twitter.com/yhantimiftha/status/1436732113831612419,False,,0,,,,,,,,""[{'screen_name': 'Hermawa63129732', 'name': 'Adem Ayem', 'id': '1393276711706390528'}, {'screen_name': 'hasmibakhtiar', 'name': 'Hasmi Bakhtiar', 'id': '230313497'}]"",,,,";
"1436718786770464774,1436695733889945600,2021-09-11 22:50:26 SE Asia Standard Time,2021-09-11,22:50:26,700,2993204930,muslikhmohamad,MuslikhM,,""@NovalAssegaf Tanda"""" 3periode njungkel..."",in,[],[],[],0,0,1,[],[],https://twitter.com/MuslikhMohamad/status/1436718786770464774,False,,0,,,,,,,,""[{'screen_name': 'NovalAssegaf', 'name': 'Noval Assegaf', 'id': '243880064'}]"",,,,";
"1436703511522152453,1436703511522152448,2021-09-11 21:49:44 SE Asia Standard Time,2021-09-11,21:49:44,700,1010113046,s0n_2000,#Puppet,,""setelah para ketua partai pendukung nya tegas tak setuju ad jabatan 3periode,  akhirnya nyerah dia !"",in,[],[],[],0,0,0,[],[],https://twitter.com/S0N_2000/status/1436703511522152453,False,https://twitter.com/CNNIndonesia/status/1436648695047413762,0,,,,,,,,[],,,,";
"1436641371373268997,1436558048605073408,2021-09-11 17:42:49 SE Asia Standard Time,2021-09-11,17:42:49,700,227554516,rosmanmulia,Rosman M,,@dayatia Orang insting biasanya ngga fasih berpidato apa ya? #3periode 😆,in,[],[],[],1,0,0,['3periode'],[],https://twitter.com/rosmanmulia/status/1436641371373268997,False,,0,,,,,,,,""[{'screen_name': 'dayatia', 'name': 'Tokugawa Ieyasu', 'id': '264104328'}]"",,,,";
"1436628752604168192,1436318991606329344,2021-09-11 16:52:40 SE Asia Standard Time,2021-09-11,16:52:40,700,1031008419359027200,ardisiniaja,Ardi,,@arwidodo @Doel15806331 @jokowi Tapi buzzerRP promo 3periode kok diam aja ??? 🤭😁😂,in,[],[],[],0,0,0,[],[],https://twitter.com/ArdiSiniAja/status/1436628752604168192,False,,0,,,,,,,,""[{'screen_name': 'arwidodo', 'name': 'Agus Widodo', 'id': '158162219'}, {'screen_name': 'Doel15806331', 'name': 'Doel', 'id': '1114572485326827520'}, {'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]"",,,,";
"1436601150082457604,1436601150082457600,2021-09-11 15:02:59 SE Asia Standard Time,2021-09-11,15:02:59,700,36883384,rakyatketjil21,RakyatKeciL2021,,""Mantab, teruskan hingga 3periode hingga rakyat sulit bernafas hingga ngos²an didalam mencari nafkah disaat banyak yg dipehaka saat pandemi ini. Sedangkan para pejabat hartanya semakin bertambah banyak. 😔😢  https://t.co/Z1dfziYNJO"",in,[],[],""['https://pbs.twimg.com/media/E-_UuKjUcAAbncl.jpg', 'https://pbs.twimg.com/media/E-_UuQUVUAglQ3k.jpg']"",0,0,1,[],[],https://twitter.com/RakyatKetjiL21/status/1436601150082457604,False,https://twitter.com/CNNIndonesia/status/1436600086931247104,1,https://pbs.twimg.com/media/E-_UuKjUcAAbncl.jpg,,,,,,,[],,,,";
"1436569095244181504,1436566275476447232,2021-09-11 12:55:37 SE Asia Standard Time,2021-09-11,12:55:37,700,1426364836619821059,an_kiim,Korban Ceklist Satu,,""@JanissaryD_Last @Oposisi12Jam Gimana bang,  udahan apa lanjut 3periode?  #TolakSI_GantiRezim  #TolakSI_GantiRezim"",in,[],[],[],2,0,7,""['tolaksi_gantirezim', 'tolaksi_gantirezim']"",[],https://twitter.com/An_Kiim/status/1436569095244181504,False,,0,,,,,,,,""[{'screen_name': 'JanissaryD_Last', 'name': '🛡🏹 Last 🇵🇸 Janissary™️', 'id': '1016416136152268800'}, {'screen_name': 'Oposisi12Jam', 'name': '.', 'id': '1374920606483767297'}]"",,,,";
"1436515528139436034,1436308439643262976,2021-09-11 09:22:45 SE Asia Standard Time,2021-09-11,09:22:45,700,1380455038724665349,tils21md,lia🇮🇩,,@cehlos Lonceng nya udah 3periode bang  https://t.co/jA5LdMHz5z,in,[],[],['https://pbs.twimg.com/media/E--HPTHVIAMdgJK.jpg'],0,0,0,[],[],https://twitter.com/tils21md/status/1436515528139436034,False,,1,https://pbs.twimg.com/media/E--HPTHVIAMdgJK.jpg,,,,,,,""[{'screen_name': 'cehlos', 'name': 'CehLos Contest', 'id': '164629019'}]"",,,,";
"1436512282234609667,1435941257331691520,2021-09-11 09:09:51 SE Asia Standard Time,2021-09-11,09:09:51,700,518191393,antaz345,Algoritma,,@agis_official @SuwitoRobby Tapi ancaman pendukungnya malah mau 3periode....ancoor bro...😫🙄😏😴,in,[],[],[],0,0,0,[],[],https://twitter.com/antaz345/status/1436512282234609667,False,,0,,,,,,,,""[{'screen_name': 'agis_official', 'name': 'вαℓqєєss αℓαmery', 'id': '1300113544076095489'}, {'screen_name': 'SuwitoRobby', 'name': '🇸 🇺 🇵 🇪 🇷 🇧 🇴 🇾', 'id': '706500903147143168'}]"",,,,";
